steps,date,interval
00,2012-11-14,2005,weekday
00,2012-11-14,2010,weekday
00,2012-11-14,2015,weekday
00,2012-11-14,2020,weekday
00,2012-11-14,2025,weekday
00,2012-11-14,2030,weekday
00,2012-11-14,2035,weekday
00,2012-11-14,2040,weekday
00,2012-11-14,2045,weekday
00,2012-11-14,2050,weekday
00,2012-11-14,2055,weekday
00,2012-11-14,2100,weekday
00,2012-11-14,2105,weekday
00,2012-11-14,2110,weekday
00,2012-11-14,2115,weekday
00,2012-11-14,2120,weekday
00,2012-11-14,2125,weekday
00,2012-11-14,2130,weekday
00,2012-11-14,2135,weekday
00,2012-11-14,2140,weekday
00,2012-11-14,2145,weekday
00,2012-11-14,2150,weekday
00,2012-11-14,2155,weekday
00,2012-11-14,2200,weekday
00,2012-11-14,2205,weekday
00,2012-11-14,2210,weekday
00,2012-11-14,2215,weekday
00,2012-11-14,2220,weekday
00,2012-11-14,2225,weekday
00,2012-11-14,2230,weekday
00,2012-11-14,2235,weekday
00,2012-11-14,2240,weekday
00,2012-11-14,2245,weekday
00,2012-11-14,2250,weekday
00,2012-11-14,2255,weekday
00,2012-11-14,2300,weekday
00,2012-11-14,2305,weekday
00,2012-11-14,2310,weekday
00,2012-11-14,2315,weekday
00,2012-11-14,2320,weekday
00,2012-11-14,2325,weekday
00,2012-11-14,2330,weekday
00,2012-11-14,2335,weekday
00,2012-11-14,2340,weekday
00,2012-11-14,2345,weekday
00,2012-11-14,2350,weekday
00,2012-11-14,2355,weekday
00,2012-11-15,0,weekday
00,2012-11-15,5,weekday
00,2012-11-15,10,weekday
00,2012-11-15,15,weekday
00,2012-11-15,20,weekday
00,2012-11-15,25,weekday
00,2012-11-15,30,weekday
00,2012-11-15,35,weekday
00,2012-11-15,40,weekday
00,2012-11-15,45,weekday
00,2012-11-15,50,weekday
00,2012-11-15,55,weekday
00,2012-11-15,100,weekday
00,2012-11-15,105,weekday
00,2012-11-15,110,weekday
00,2012-11-15,115,weekday
00,2012-11-15,120,weekday
00,2012-11-15,125,weekday
00,2012-11-15,130,weekday
00,2012-11-15,135,weekday
00,2012-11-15,140,weekday
00,2012-11-15,145,weekday
00,2012-11-15,150,weekday
00,2012-11-15,155,weekday
00,2012-11-15,200,weekday
00,2012-11-15,205,weekday
00,2012-11-15,210,weekday
00,2012-11-15,215,weekday
00,2012-11-15,220,weekday
00,2012-11-15,225,weekday
00,2012-11-15,230,weekday
00,2012-11-15,235,weekday
00,2012-11-15,240,weekday
00,2012-11-15,245,weekday
00,2012-11-15,250,weekday
00,2012-11-15,255,weekday
00,2012-11-15,300,weekday
00,2012-11-15,305,weekday
00,2012-11-15,310,weekday
00,2012-11-15,315,weekday
00,2012-11-15,320,weekday
3333,2012-11-15,325,weekday
88,2012-11-15,330,weekday
00,2012-11-15,335,weekday
00,2012-11-15,340,weekday
00,2012-11-15,345,weekday
00,2012-11-15,350,weekday
00,2012-11-15,355,weekday
00,2012-11-15,400,weekday
00,2012-11-15,405,weekday
00,2012-11-15,410,weekday
00,2012-11-15,415,weekday
00,2012-11-15,420,weekday
00,2012-11-15,425,weekday
00,2012-11-15,430,weekday
00,2012-11-15,435,weekday
00,2012-11-15,440,weekday
00,2012-11-15,445,weekday
00,2012-11-15,450,weekday
00,2012-11-15,455,weekday
00,2012-11-15,500,weekday
00,2012-11-15,505,weekday
00,2012-11-15,510,weekday
00,2012-11-15,515,weekday
00,2012-11-15,520,weekday
00,2012-11-15,525,weekday
00,2012-11-15,530,weekday
00,2012-11-15,535,weekday
00,2012-11-15,540,weekday
00,2012-11-15,545,weekday
00,2012-11-15,550,weekday
00,2012-11-15,555,weekday
00,2012-11-15,600,weekday
00,2012-11-15,605,weekday
00,2012-11-15,610,weekday
00,2012-11-15,615,weekday
00,2012-11-15,620,weekday
00,2012-11-15,625,weekday
00,2012-11-15,630,weekday
00,2012-11-15,635,weekday
00,2012-11-15,640,weekday
00,2012-11-15,645,weekday
00,2012-11-15,650,weekday
00,2012-11-15,655,weekday
00,2012-11-15,700,weekday
00,2012-11-15,705,weekday
00,2012-11-15,710,weekday
00,2012-11-15,715,weekday
00,2012-11-15,720,weekday
00,2012-11-15,725,weekday
00,2012-11-15,730,weekday
00,2012-11-15,735,weekday
00,2012-11-15,740,weekday
00,2012-11-15,745,weekday
00,2012-11-15,750,weekday
00,2012-11-15,755,weekday
00,2012-11-15,800,weekday
00,2012-11-15,805,weekday
00,2012-11-15,810,weekday
00,2012-11-15,815,weekday
00,2012-11-15,820,weekday
00,2012-11-15,825,weekday
00,2012-11-15,830,weekday
00,2012-11-15,835,weekday
00,2012-11-15,840,weekday
00,2012-11-15,845,weekday
00,2012-11-15,850,weekday
00,2012-11-15,855,weekday
00,2012-11-15,900,weekday
00,2012-11-15,905,weekday
00,2012-11-15,910,weekday
00,2012-11-15,915,weekday
00,2012-11-15,920,weekday
00,2012-11-15,925,weekday
00,2012-11-15,930,weekday
00,2012-11-15,935,weekday
00,2012-11-15,940,weekday
00,2012-11-15,945,weekday
00,2012-11-15,950,weekday
00,2012-11-15,955,weekday
00,2012-11-15,1000,weekday
00,2012-11-15,1005,weekday
00,2012-11-15,1010,weekday
00,2012-11-15,1015,weekday
00,2012-11-15,1020,weekday
00,2012-11-15,1025,weekday
00,2012-11-15,1030,weekday
00,2012-11-15,1035,weekday
00,2012-11-15,1040,weekday
00,2012-11-15,1045,weekday
00,2012-11-15,1050,weekday
00,2012-11-15,1055,weekday
00,2012-11-15,1100,weekday
00,2012-11-15,1105,weekday
00,2012-11-15,1110,weekday
00,2012-11-15,1115,weekday
00,2012-11-15,1120,weekday
00,2012-11-15,1125,weekday
00,2012-11-15,1130,weekday
00,2012-11-15,1135,weekday
00,2012-11-15,1140,weekday
00,2012-11-15,1145,weekday
00,2012-11-15,1150,weekday
00,2012-11-15,1155,weekday
00,2012-11-15,1200,weekday
00,2012-11-15,1205,weekday
00,2012-11-15,1210,weekday
00,2012-11-15,1215,weekday
00,2012-11-15,1220,weekday
00,2012-11-15,1225,weekday
00,2012-11-15,1230,weekday
00,2012-11-15,1235,weekday
00,2012-11-15,1240,weekday
00,2012-11-15,1245,weekday
00,2012-11-15,1250,weekday
00,2012-11-15,1255,weekday
00,2012-11-15,1300,weekday
00,2012-11-15,1305,weekday
00,2012-11-15,1310,weekday
00,2012-11-15,1315,weekday
00,2012-11-15,1320,weekday
00,2012-11-15,1325,weekday
00,2012-11-15,1330,weekday
00,2012-11-15,1335,weekday
00,2012-11-15,1340,weekday
00,2012-11-15,1345,weekday
00,2012-11-15,1350,weekday
00,2012-11-15,1355,weekday
00,2012-11-15,1400,weekday
00,2012-11-15,1405,weekday
00,2012-11-15,1410,weekday
00,2012-11-15,1415,weekday
00,2012-11-15,1420,weekday
00,2012-11-15,1425,weekday
00,2012-11-15,1430,weekday
00,2012-11-15,1435,weekday
00,2012-11-15,1440,weekday
00,2012-11-15,1445,weekday
00,2012-11-15,1450,weekday
00,2012-11-15,1455,weekday
00,2012-11-15,1500,weekday
00,2012-11-15,1505,weekday
00,2012-11-15,1510,weekday
00,2012-11-15,1515,weekday
00,2012-11-15,1520,weekday
00,2012-11-15,1525,weekday
00,2012-11-15,1530,weekday
00,2012-11-15,1535,weekday
00,2012-11-15,1540,weekday
00,2012-11-15,1545,weekday
00,2012-11-15,1550,weekday
00,2012-11-15,1555,weekday
00,2012-11-15,1600,weekday
00,2012-11-15,1605,weekday
00,2012-11-15,1610,weekday
00,2012-11-15,1615,weekday
00,2012-11-15,1620,weekday
00,2012-11-15,1625,weekday
00,2012-11-15,1630,weekday
00,2012-11-15,1635,weekday
00,2012-11-15,1640,weekday
00,2012-11-15,1645,weekday
00,2012-11-15,1650,weekday
00,2012-11-15,1655,weekday
00,2012-11-15,1700,weekday
00,2012-11-15,1705,weekday
00,2012-11-15,1710,weekday
00,2012-11-15,1715,weekday
00,2012-11-15,1720,weekday
00,2012-11-15,1725,weekday
00,2012-11-15,1730,weekday
00,2012-11-15,1735,weekday
00,2012-11-15,1740,weekday
00,2012-11-15,1745,weekday
00,2012-11-15,1750,weekday
00,2012-11-15,1755,weekday
00,2012-11-15,1800,weekday
00,2012-11-15,1805,weekday
00,2012-11-15,1810,weekday
00,2012-11-15,1815,weekday
00,2012-11-15,1820,weekday
00,2012-11-15,1825,weekday
00,2012-11-15,1830,weekday
00,2012-11-15,1835,weekday
00,2012-11-15,1840,weekday
00,2012-11-15,1845,weekday
00,2012-11-15,1850,weekday
00,2012-11-15,1855,weekday
00,2012-11-15,1900,weekday
00,2012-11-15,1905,weekday
00,2012-11-15,1910,weekday
00,2012-11-15,1915,weekday
00,2012-11-15,1920,weekday
00,2012-11-15,1925,weekday
00,2012-11-15,1930,weekday
00,2012-11-15,1935,weekday
00,2012-11-15,1940,weekday
00,2012-11-15,1945,weekday
00,2012-11-15,1950,weekday
00,2012-11-15,1955,weekday
00,2012-11-15,2000,weekday
00,2012-11-15,2005,weekday
00,2012-11-15,2010,weekday
00,2012-11-15,2015,weekday
00,2012-11-15,2020,weekday
00,2012-11-15,2025,weekday
00,2012-11-15,2030,weekday
00,2012-11-15,2035,weekday
00,2012-11-15,2040,weekday
00,2012-11-15,2045,weekday
00,2012-11-15,2050,weekday
00,2012-11-15,2055,weekday
00,2012-11-15,2100,weekday
00,2012-11-15,2105,weekday
00,2012-11-15,2110,weekday
00,2012-11-15,2115,weekday
00,2012-11-15,2120,weekday
00,2012-11-15,2125,weekday
00,2012-11-15,2130,weekday
00,2012-11-15,2135,weekday
00,2012-11-15,2140,weekday
00,2012-11-15,2145,weekday
00,2012-11-15,2150,weekday
00,2012-11-15,2155,weekday
00,2012-11-15,2200,weekday
00,2012-11-15,2205,weekday
00,2012-11-15,2210,weekday
00,2012-11-15,2215,weekday
00,2012-11-15,2220,weekday
00,2012-11-15,2225,weekday
00,2012-11-15,2230,weekday
00,2012-11-15,2235,weekday
00,2012-11-15,2240,weekday
00,2012-11-15,2245,weekday
00,2012-11-15,2250,weekday
00,2012-11-15,2255,weekday
00,2012-11-15,2300,weekday
00,2012-11-15,2305,weekday
00,2012-11-15,2310,weekday
00,2012-11-15,2315,weekday
00,2012-11-15,2320,weekday
00,2012-11-15,2325,weekday
00,2012-11-15,2330,weekday
00,2012-11-15,2335,weekday
00,2012-11-15,2340,weekday
00,2012-11-15,2345,weekday
00,2012-11-15,2350,weekday
00,2012-11-15,2355,weekday
00,2012-11-16,0,weekday
00,2012-11-16,5,weekday
00,2012-11-16,10,weekday
00,2012-11-16,15,weekday
00,2012-11-16,20,weekday
00,2012-11-16,25,weekday
00,2012-11-16,30,weekday
00,2012-11-16,35,weekday
00,2012-11-16,40,weekday
00,2012-11-16,45,weekday
00,2012-11-16,50,weekday
00,2012-11-16,55,weekday
00,2012-11-16,100,weekday
00,2012-11-16,105,weekday
00,2012-11-16,110,weekday
00,2012-11-16,115,weekday
00,2012-11-16,120,weekday
00,2012-11-16,125,weekday
00,2012-11-16,130,weekday
00,2012-11-16,135,weekday
00,2012-11-16,140,weekday
00,2012-11-16,145,weekday
00,2012-11-16,150,weekday
00,2012-11-16,155,weekday
00,2012-11-16,200,weekday
00,2012-11-16,205,weekday
00,2012-11-16,210,weekday
00,2012-11-16,215,weekday
00,2012-11-16,220,weekday
00,2012-11-16,225,weekday
00,2012-11-16,230,weekday
00,2012-11-16,235,weekday
00,2012-11-16,240,weekday
00,2012-11-16,245,weekday
00,2012-11-16,250,weekday
00,2012-11-16,255,weekday
00,2012-11-16,300,weekday
00,2012-11-16,305,weekday
00,2012-11-16,310,weekday
00,2012-11-16,315,weekday
00,2012-11-16,320,weekday
00,2012-11-16,325,weekday
00,2012-11-16,330,weekday
00,2012-11-16,335,weekday
00,2012-11-16,340,weekday
00,2012-11-16,345,weekday
00,2012-11-16,350,weekday
00,2012-11-16,355,weekday
00,2012-11-16,400,weekday
00,2012-11-16,405,weekday
00,2012-11-16,410,weekday
00,2012-11-16,415,weekday
00,2012-11-16,420,weekday
00,2012-11-16,425,weekday
00,2012-11-16,430,weekday
00,2012-11-16,435,weekday
00,2012-11-16,440,weekday
00,2012-11-16,445,weekday
00,2012-11-16,450,weekday
00,2012-11-16,455,weekday
00,2012-11-16,500,weekday
00,2012-11-16,505,weekday
00,2012-11-16,510,weekday
00,2012-11-16,515,weekday
00,2012-11-16,520,weekday
00,2012-11-16,525,weekday
00,2012-11-16,530,weekday
00,2012-11-16,535,weekday
00,2012-11-16,540,weekday
00,2012-11-16,545,weekday
00,2012-11-16,550,weekday
00,2012-11-16,555,weekday
00,2012-11-16,600,weekday
00,2012-11-16,605,weekday
00,2012-11-16,610,weekday
00,2012-11-16,615,weekday
00,2012-11-16,620,weekday
00,2012-11-16,625,weekday
00,2012-11-16,630,weekday
00,2012-11-16,635,weekday
00,2012-11-16,640,weekday
00,2012-11-16,645,weekday
00,2012-11-16,650,weekday
00,2012-11-16,655,weekday
00,2012-11-16,700,weekday
00,2012-11-16,705,weekday
00,2012-11-16,710,weekday
00,2012-11-16,715,weekday
00,2012-11-16,720,weekday
00,2012-11-16,725,weekday
00,2012-11-16,730,weekday
00,2012-11-16,735,weekday
00,2012-11-16,740,weekday
00,2012-11-16,745,weekday
00,2012-11-16,750,weekday
00,2012-11-16,755,weekday
00,2012-11-16,800,weekday
00,2012-11-16,805,weekday
00,2012-11-16,810,weekday
00,2012-11-16,815,weekday
00,2012-11-16,820,weekday
00,2012-11-16,825,weekday
00,2012-11-16,830,weekday
00,2012-11-16,835,weekday
00,2012-11-16,840,weekday
00,2012-11-16,845,weekday
00,2012-11-16,850,weekday
00,2012-11-16,855,weekday
00,2012-11-16,900,weekday
00,2012-11-16,905,weekday
00,2012-11-16,910,weekday
00,2012-11-16,915,weekday
00,2012-11-16,920,weekday
1414,2012-11-16,925,weekday
6363,2012-11-16,930,weekday
9393,2012-11-16,935,weekday
3939,2012-11-16,940,weekday
99,2012-11-16,945,weekday
00,2012-11-16,950,weekday
00,2012-11-16,955,weekday
1818,2012-11-16,1000,weekday
2323,2012-11-16,1005,weekday
4040,2012-11-16,1010,weekday
00,2012-11-16,1015,weekday
5555,2012-11-16,1020,weekday
475475,2012-11-16,1025,weekday
197197,2012-11-16,1030,weekday
172172,2012-11-16,1035,weekday
173173,2012-11-16,1040,weekday
2525,2012-11-16,1045,weekday
00,2012-11-16,1050,weekday
00,2012-11-16,1055,weekday
00,2012-11-16,1100,weekday
00,2012-11-16,1105,weekday
00,2012-11-16,1110,weekday
00,2012-11-16,1115,weekday
00,2012-11-16,1120,weekday
00,2012-11-16,1125,weekday
00,2012-11-16,1130,weekday
2222,2012-11-16,1135,weekday
00,2012-11-16,1140,weekday
00,2012-11-16,1145,weekday
2121,2012-11-16,1150,weekday
431431,2012-11-16,1155,weekday
190190,2012-11-16,1200,weekday
330330,2012-11-16,1205,weekday
319319,2012-11-16,1210,weekday
00,2012-11-16,1215,weekday
00,2012-11-16,1220,weekday
00,2012-11-16,1225,weekday
00,2012-11-16,1230,weekday
00,2012-11-16,1235,weekday
00,2012-11-16,1240,weekday
200200,2012-11-16,1245,weekday
243243,2012-11-16,1250,weekday
138138,2012-11-16,1255,weekday
00,2012-11-16,1300,weekday
00,2012-11-16,1305,weekday
00,2012-11-16,1310,weekday
00,2012-11-16,1315,weekday
3838,2012-11-16,1320,weekday
3939,2012-11-16,1325,weekday
00,2012-11-16,1330,weekday
00,2012-11-16,1335,weekday
00,2012-11-16,1340,weekday
00,2012-11-16,1345,weekday
3333,2012-11-16,1350,weekday
192192,2012-11-16,1355,weekday
00,2012-11-16,1400,weekday
00,2012-11-16,1405,weekday
00,2012-11-16,1410,weekday
00,2012-11-16,1415,weekday
00,2012-11-16,1420,weekday
00,2012-11-16,1425,weekday
00,2012-11-16,1430,weekday
6969,2012-11-16,1435,weekday
00,2012-11-16,1440,weekday
00,2012-11-16,1445,weekday
00,2012-11-16,1450,weekday
00,2012-11-16,1455,weekday
00,2012-11-16,1500,weekday
00,2012-11-16,1505,weekday
00,2012-11-16,1510,weekday
00,2012-11-16,1515,weekday
00,2012-11-16,1520,weekday
00,2012-11-16,1525,weekday
00,2012-11-16,1530,weekday
00,2012-11-16,1535,weekday
00,2012-11-16,1540,weekday
00,2012-11-16,1545,weekday
3333,2012-11-16,1550,weekday
2727,2012-11-16,1555,weekday
6464,2012-11-16,1600,weekday
4949,2012-11-16,1605,weekday
444444,2012-11-16,1610,weekday
121121,2012-11-16,1615,weekday
00,2012-11-16,1620,weekday
00,2012-11-16,1625,weekday
00,2012-11-16,1630,weekday
77,2012-11-16,1635,weekday
00,2012-11-16,1640,weekday
00,2012-11-16,1645,weekday
00,2012-11-16,1650,weekday
00,2012-11-16,1655,weekday
00,2012-11-16,1700,weekday
8282,2012-11-16,1705,weekday
00,2012-11-16,1710,weekday
00,2012-11-16,1715,weekday
00,2012-11-16,1720,weekday
00,2012-11-16,1725,weekday
3838,2012-11-16,1730,weekday
6868,2012-11-16,1735,weekday
9191,2012-11-16,1740,weekday
1717,2012-11-16,1745,weekday
8383,2012-11-16,1750,weekday
2525,2012-11-16,1755,weekday
4848,2012-11-16,1800,weekday
1818,2012-11-16,1805,weekday
00,2012-11-16,1810,weekday
00,2012-11-16,1815,weekday
1010,2012-11-16,1820,weekday
1212,2012-11-16,1825,weekday
4040,2012-11-16,1830,weekday
4343,2012-11-16,1835,weekday
88,2012-11-16,1840,weekday
1717,2012-11-16,1845,weekday
4545,2012-11-16,1850,weekday
101101,2012-11-16,1855,weekday
3939,2012-11-16,1900,weekday
00,2012-11-16,1905,weekday
00,2012-11-16,1910,weekday
5353,2012-11-16,1915,weekday
2121,2012-11-16,1920,weekday
1616,2012-11-16,1925,weekday
4949,2012-11-16,1930,weekday
00,2012-11-16,1935,weekday
00,2012-11-16,1940,weekday
00,2012-11-16,1945,weekday
00,2012-11-16,1950,weekday
00,2012-11-16,1955,weekday
00,2012-11-16,2000,weekday
00,2012-11-16,2005,weekday
00,2012-11-16,2010,weekday
00,2012-11-16,2015,weekday
00,2012-11-16,2020,weekday
00,2012-11-16,2025,weekday
00,2012-11-16,2030,weekday
00,2012-11-16,2035,weekday
00,2012-11-16,2040,weekday
00,2012-11-16,2045,weekday
00,2012-11-16,2050,weekday
8585,2012-11-16,2055,weekday
22,2012-11-16,2100,weekday
1616,2012-11-16,2105,weekday
88,2012-11-16,2110,weekday
00,2012-11-16,2115,weekday
00,2012-11-16,2120,weekday
00,2012-11-16,2125,weekday
00,2012-11-16,2130,weekday
00,2012-11-16,2135,weekday
00,2012-11-16,2140,weekday
00,2012-11-16,2145,weekday
00,2012-11-16,2150,weekday
00,2012-11-16,2155,weekday
00,2012-11-16,2200,weekday
00,2012-11-16,2205,weekday
00,2012-11-16,2210,weekday
00,2012-11-16,2215,weekday
00,2012-11-16,2220,weekday
00,2012-11-16,2225,weekday
00,2012-11-16,2230,weekday
00,2012-11-16,2235,weekday
00,2012-11-16,2240,weekday
00,2012-11-16,2245,weekday
00,2012-11-16,2250,weekday
00,2012-11-16,2255,weekday
00,2012-11-16,2300,weekday
00,2012-11-16,2305,weekday
00,2012-11-16,2310,weekday
00,2012-11-16,2315,weekday
00,2012-11-16,2320,weekday
00,2012-11-16,2325,weekday
00,2012-11-16,2330,weekday
00,2012-11-16,2335,weekday
00,2012-11-16,2340,weekday
00,2012-11-16,2345,weekday
00,2012-11-16,2350,weekday
00,2012-11-16,2355,weekday
00,2012-11-17,0,weekend
00,2012-11-17,5,weekend
00,2012-11-17,10,weekend
00,2012-11-17,15,weekend
00,2012-11-17,20,weekend
00,2012-11-17,25,weekend
00,2012-11-17,30,weekend
00,2012-11-17,35,weekend
00,2012-11-17,40,weekend
00,2012-11-17,45,weekend
00,2012-11-17,50,weekend
00,2012-11-17,55,weekend
00,2012-11-17,100,weekend
00,2012-11-17,105,weekend
00,2012-11-17,110,weekend
00,2012-11-17,115,weekend
00,2012-11-17,120,weekend
00,2012-11-17,125,weekend
00,2012-11-17,130,weekend
00,2012-11-17,135,weekend
00,2012-11-17,140,weekend
00,2012-11-17,145,weekend
00,2012-11-17,150,weekend
00,2012-11-17,155,weekend
00,2012-11-17,200,weekend
00,2012-11-17,205,weekend
00,2012-11-17,210,weekend
00,2012-11-17,215,weekend
00,2012-11-17,220,weekend
00,2012-11-17,225,weekend
00,2012-11-17,230,weekend
00,2012-11-17,235,weekend
00,2012-11-17,240,weekend
00,2012-11-17,245,weekend
00,2012-11-17,250,weekend
00,2012-11-17,255,weekend
00,2012-11-17,300,weekend
00,2012-11-17,305,weekend
00,2012-11-17,310,weekend
00,2012-11-17,315,weekend
00,2012-11-17,320,weekend
00,2012-11-17,325,weekend
00,2012-11-17,330,weekend
00,2012-11-17,335,weekend
00,2012-11-17,340,weekend
00,2012-11-17,345,weekend
00,2012-11-17,350,weekend
00,2012-11-17,355,weekend
00,2012-11-17,400,weekend
00,2012-11-17,405,weekend
00,2012-11-17,410,weekend
00,2012-11-17,415,weekend
00,2012-11-17,420,weekend
00,2012-11-17,425,weekend
00,2012-11-17,430,weekend
00,2012-11-17,435,weekend
00,2012-11-17,440,weekend
00,2012-11-17,445,weekend
00,2012-11-17,450,weekend
00,2012-11-17,455,weekend
00,2012-11-17,500,weekend
00,2012-11-17,505,weekend
00,2012-11-17,510,weekend
00,2012-11-17,515,weekend
00,2012-11-17,520,weekend
00,2012-11-17,525,weekend
00,2012-11-17,530,weekend
00,2012-11-17,535,weekend
00,2012-11-17,540,weekend
00,2012-11-17,545,weekend
00,2012-11-17,550,weekend
00,2012-11-17,555,weekend
00,2012-11-17,600,weekend
00,2012-11-17,605,weekend
00,2012-11-17,610,weekend
00,2012-11-17,615,weekend
00,2012-11-17,620,weekend
00,2012-11-17,625,weekend
00,2012-11-17,630,weekend
00,2012-11-17,635,weekend
00,2012-11-17,640,weekend
00,2012-11-17,645,weekend
00,2012-11-17,650,weekend
00,2012-11-17,655,weekend
00,2012-11-17,700,weekend
00,2012-11-17,705,weekend
00,2012-11-17,710,weekend
00,2012-11-17,715,weekend
00,2012-11-17,720,weekend
00,2012-11-17,725,weekend
00,2012-11-17,730,weekend
00,2012-11-17,735,weekend
00,2012-11-17,740,weekend
00,2012-11-17,745,weekend
00,2012-11-17,750,weekend
00,2012-11-17,755,weekend
00,2012-11-17,800,weekend
00,2012-11-17,805,weekend
00,2012-11-17,810,weekend
00,2012-11-17,815,weekend
00,2012-11-17,820,weekend
00,2012-11-17,825,weekend
00,2012-11-17,830,weekend
00,2012-11-17,835,weekend
00,2012-11-17,840,weekend
00,2012-11-17,845,weekend
00,2012-11-17,850,weekend
00,2012-11-17,855,weekend
2020,2012-11-17,900,weekend
6161,2012-11-17,905,weekend
106106,2012-11-17,910,weekend
171171,2012-11-17,915,weekend
4848,2012-11-17,920,weekend
00,2012-11-17,925,weekend
00,2012-11-17,930,weekend
00,2012-11-17,935,weekend
00,2012-11-17,940,weekend
2020,2012-11-17,945,weekend
00,2012-11-17,950,weekend
00,2012-11-17,955,weekend
00,2012-11-17,1000,weekend
00,2012-11-17,1005,weekend
00,2012-11-17,1010,weekend
00,2012-11-17,1015,weekend
00,2012-11-17,1020,weekend
00,2012-11-17,1025,weekend
00,2012-11-17,1030,weekend
00,2012-11-17,1035,weekend
00,2012-11-17,1040,weekend
00,2012-11-17,1045,weekend
00,2012-11-17,1050,weekend
143143,2012-11-17,1055,weekend
262262,2012-11-17,1100,weekend
103103,2012-11-17,1105,weekend
197197,2012-11-17,1110,weekend
212212,2012-11-17,1115,weekend
2121,2012-11-17,1120,weekend
77,2012-11-17,1125,weekend
9797,2012-11-17,1130,weekend
1010,2012-11-17,1135,weekend
00,2012-11-17,1140,weekend
00,2012-11-17,1145,weekend
00,2012-11-17,1150,weekend
3939,2012-11-17,1155,weekend
00,2012-11-17,1200,weekend
00,2012-11-17,1205,weekend
00,2012-11-17,1210,weekend
00,2012-11-17,1215,weekend
00,2012-11-17,1220,weekend
00,2012-11-17,1225,weekend
00,2012-11-17,1230,weekend
00,2012-11-17,1235,weekend
1515,2012-11-17,1240,weekend
00,2012-11-17,1245,weekend
00,2012-11-17,1250,weekend
00,2012-11-17,1255,weekend
00,2012-11-17,1300,weekend
00,2012-11-17,1305,weekend
00,2012-11-17,1310,weekend
00,2012-11-17,1315,weekend
1414,2012-11-17,1320,weekend
205205,2012-11-17,1325,weekend
322322,2012-11-17,1330,weekend
243243,2012-11-17,1335,weekend
312312,2012-11-17,1340,weekend
277277,2012-11-17,1345,weekend
518518,2012-11-17,1350,weekend
534534,2012-11-17,1355,weekend
549549,2012-11-17,1400,weekend
471471,2012-11-17,1405,weekend
277277,2012-11-17,1410,weekend
00,2012-11-17,1415,weekend
1818,2012-11-17,1420,weekend
00,2012-11-17,1425,weekend
00,2012-11-17,1430,weekend
00,2012-11-17,1435,weekend
6161,2012-11-17,1440,weekend
2323,2012-11-17,1445,weekend
00,2012-11-17,1450,weekend
5353,2012-11-17,1455,weekend
7070,2012-11-17,1500,weekend
00,2012-11-17,1505,weekend
00,2012-11-17,1510,weekend
1111,2012-11-17,1515,weekend
00,2012-11-17,1520,weekend
00,2012-11-17,1525,weekend
00,2012-11-17,1530,weekend
00,2012-11-17,1535,weekend
00,2012-11-17,1540,weekend
00,2012-11-17,1545,weekend
00,2012-11-17,1550,weekend
00,2012-11-17,1555,weekend
00,2012-11-17,1600,weekend
00,2012-11-17,1605,weekend
00,2012-11-17,1610,weekend
1818,2012-11-17,1615,weekend
1616,2012-11-17,1620,weekend
00,2012-11-17,1625,weekend
5252,2012-11-17,1630,weekend
4747,2012-11-17,1635,weekend
427427,2012-11-17,1640,weekend
639639,2012-11-17,1645,weekend
597597,2012-11-17,1650,weekend
368368,2012-11-17,1655,weekend
747747,2012-11-17,1700,weekend
737737,2012-11-17,1705,weekend
753753,2012-11-17,1710,weekend
733733,2012-11-17,1715,weekend
733733,2012-11-17,1720,weekend
721721,2012-11-17,1725,weekend
750750,2012-11-17,1730,weekend
104104,2012-11-17,1735,weekend
3333,2012-11-17,1740,weekend
5757,2012-11-17,1745,weekend
7171,2012-11-17,1750,weekend
1010,2012-11-17,1755,weekend
8989,2012-11-17,1800,weekend
9999,2012-11-17,1805,weekend
2626,2012-11-17,1810,weekend
2525,2012-11-17,1815,weekend
00,2012-11-17,1820,weekend
99,2012-11-17,1825,weekend
5757,2012-11-17,1830,weekend
1616,2012-11-17,1835,weekend
4646,2012-11-17,1840,weekend
5050,2012-11-17,1845,weekend
8989,2012-11-17,1850,weekend
7878,2012-11-17,1855,weekend
00,2012-11-17,1900,weekend
66,2012-11-17,1905,weekend
00,2012-11-17,1910,weekend
99,2012-11-17,1915,weekend
9292,2012-11-17,1920,weekend
4343,2012-11-17,1925,weekend
6060,2012-11-17,1930,weekend
00,2012-11-17,1935,weekend
5555,2012-11-17,1940,weekend
00,2012-11-17,1945,weekend
5555,2012-11-17,1950,weekend
8585,2012-11-17,1955,weekend
00,2012-11-17,2000,weekend
00,2012-11-17,2005,weekend
4242,2012-11-17,2010,weekend
00,2012-11-17,2015,weekend
00,2012-11-17,2020,weekend
00,2012-11-17,2025,weekend
2626,2012-11-17,2030,weekend
00,2012-11-17,2035,weekend
00,2012-11-17,2040,weekend
00,2012-11-17,2045,weekend
6060,2012-11-17,2050,weekend
7474,2012-11-17,2055,weekend
4545,2012-11-17,2100,weekend
00,2012-11-17,2105,weekend
00,2012-11-17,2110,weekend
00,2012-11-17,2115,weekend
00,2012-11-17,2120,weekend
00,2012-11-17,2125,weekend
00,2012-11-17,2130,weekend
00,2012-11-17,2135,weekend
00,2012-11-17,2140,weekend
00,2012-11-17,2145,weekend
00,2012-11-17,2150,weekend
00,2012-11-17,2155,weekend
00,2012-11-17,2200,weekend
